"","species.id","pu","amount","species"
"3",1,"100578",0.00769056610107422,"Inner Reef Flat"
"7560",3,"100578",0.0375500648803711,"Outer Reef Flat"
"24883",9,"100578",0.0226141365966797,"Terrestrial Reef Flat"
"4",1,"100579",0.00471025805664062,"Inner Reef Flat"
"7561",3,"100579",0.0156112341918945,"Outer Reef Flat"
"17462",6,"100579",0.0106954279174805,"Shallow Lagoon"
"24884",9,"100579",0.275240455749512,"Terrestrial Reef Flat"
"7562",3,"100580",0.0176371329956055,"Outer Reef Flat"
"17463",6,"100580",0.251095999511719,"Shallow Lagoon"
"24885",9,"100580",0.0375242435302734,"Terrestrial Reef Flat"
"7563",3,"100581",0.00169659979248047,"Outer Reef Flat"
"13689",5,"100581",0.0885914172363281,"Reef Slope"
"17464",6,"100581",0.107497159179687,"Shallow Lagoon"
"24886",9,"100581",0.00503602886962891,"Terrestrial Reef Flat"
"21686",8,"100600",0.00618575280761719,"Deep Lagoon"
"21687",8,"100601",0.0105431661987305,"Deep Lagoon"
"21688",8,"100602",0.000729937683105469,"Deep Lagoon"
"5",1,"100878",0.00345866815185547,"Inner Reef Flat"
"7564",3,"100878",0.0520175272827148,"Outer Reef Flat"
"24887",9,"100878",0.0102101820678711,"Terrestrial Reef Flat"
"6",1,"100879",0.00795544372558594,"Inner Reef Flat"
"7565",3,"100879",0.0301733949584961,"Outer Reef Flat"
"17465",6,"100879",0.0121056642456055,"Shallow Lagoon"
"24888",9,"100879",0.256020285461426,"Terrestrial Reef Flat"
"7566",3,"100880",0.00337516644287109,"Outer Reef Flat"
"13690",5,"100880",0.00473839501953125,"Reef Slope"
"17466",6,"100880",0.209446965576172,"Shallow Lagoon"
"24889",9,"100880",0.0886942615356445,"Terrestrial Reef Flat"
"7567",3,"100881",0.00488356164550781,"Outer Reef Flat"
"13691",5,"100881",0.129828166870117,"Reef Slope"
"17467",6,"100881",0.0709173759155273,"Shallow Lagoon"
"24890",9,"100881",0.0110314387207031,"Terrestrial Reef Flat"
"7",1,"101178",0.00292065734863281,"Inner Reef Flat"
"7568",3,"101178",0.0248072953491211,"Outer Reef Flat"
"24891",9,"101178",0.00146057183837891,"Terrestrial Reef Flat"
"8",1,"101179",0.00457953625488281,"Inner Reef Flat"
"7569",3,"101179",0.0598994223632812,"Outer Reef Flat"
"24892",9,"101179",0.241773237792969,"Terrestrial Reef Flat"
"7570",3,"101180",0.0384395689697266,"Outer Reef Flat"
"13692",5,"101180",0.0261274453125,"Reef Slope"
"17468",6,"101180",0.211602276855469,"Shallow Lagoon"
"24893",9,"101180",0.0300829057617188,"Terrestrial Reef Flat"
"13693",5,"101181",0.28446408782959,"Reef Slope"
"17469",6,"101181",0.00442463079833984,"Shallow Lagoon"
"11723",4,"101182",0.000675226623535156,"Back Reef Slope"
"13694",5,"101182",0.00322046435546875,"Reef Slope"
"9",1,"10127",0.0205359043579102,"Inner Reef Flat"
"7571",3,"10127",0.176073992431641,"Outer Reef Flat"
"24894",9,"10127",0.0152204462280273,"Terrestrial Reef Flat"
"7572",3,"10128",0.20220933392334,"Outer Reef Flat"
"13695",5,"10128",0.104725498291016,"Reef Slope"
"7573",3,"10129",0.00484608447265625,"Outer Reef Flat"
"13696",5,"10129",0.212106606384277,"Reef Slope"
"13697",5,"10130",0.00010950048828125,"Reef Slope"
"10",1,"101478",0.00198556988525391,"Inner Reef Flat"
"7574",3,"101478",0.00145336395263672,"Outer Reef Flat"
"24895",9,"101478",0.00171139019775391,"Terrestrial Reef Flat"
"11",1,"101479",0.00804849432373047,"Inner Reef Flat"
"7575",3,"101479",0.0485363274536133,"Outer Reef Flat"
"24896",9,"101479",0.238184370727539,"Terrestrial Reef Flat"
"7576",3,"101480",0.0131984952392578,"Outer Reef Flat"
"13698",5,"101480",0.00179563330078125,"Reef Slope"
"17470",6,"101480",0.106282327697754,"Shallow Lagoon"
"24897",9,"101480",0.184973150024414,"Terrestrial Reef Flat"
"7577",3,"101481",0.0276898255615234,"Outer Reef Flat"
"11724",4,"101481",0.0139042160644531,"Back Reef Slope"
"13699",5,"101481",0.236322781616211,"Reef Slope"
"17471",6,"101481",0.0257573838500977,"Shallow Lagoon"
"24898",9,"101481",0.00257539886474609,"Terrestrial Reef Flat"
"3332",2,"101482",0.00232305786132813,"Sheltered Reef Slope"
"11725",4,"101482",0.0111076900024414,"Back Reef Slope"
"13700",5,"101482",0.0188622550048828,"Reef Slope"
"17472",6,"101482",0.0302369120483398,"Shallow Lagoon"
"12",1,"101779",0.0263566840820312,"Inner Reef Flat"
"7578",3,"101779",0.161725792480469,"Outer Reef Flat"
"24899",9,"101779",0.0812941148681641,"Terrestrial Reef Flat"
"7579",3,"101780",0.0577788266601563,"Outer Reef Flat"
"13701",5,"101780",7.33824462890625e-05,"Reef Slope"
"24900",9,"101780",0.248394802429199,"Terrestrial Reef Flat"
"7580",3,"101781",0.0362035339355469,"Outer Reef Flat"
"11726",4,"101781",0.00961838604736328,"Back Reef Slope"
"13702",5,"101781",0.014577091796875,"Reef Slope"
"17473",6,"101781",0.207690347961426,"Shallow Lagoon"
"24901",9,"101781",0.0381576520385742,"Terrestrial Reef Flat"
"11727",4,"101782",0.0972189128417969,"Back Reef Slope"
"17474",6,"101782",0.0413256795043945,"Shallow Lagoon"
"13",1,"102079",0.0479567198486328,"Inner Reef Flat"
"7581",3,"102079",0.161056851074219,"Outer Reef Flat"
"24902",9,"102079",0.0227499529418945,"Terrestrial Reef Flat"
"7582",3,"102080",0.101103943969727,"Outer Reef Flat"
"24903",9,"102080",0.205140471374512,"Terrestrial Reef Flat"
"14",1,"102081",0.00516500634765625,"Inner Reef Flat"
"3333",2,"102081",0.0119858031616211,"Sheltered Reef Slope"
"7583",3,"102081",0.0479016137084961,"Outer Reef Flat"
"11728",4,"102081",0.0994447489624024,"Back Reef Slope"
"13703",5,"102081",0.0222363010864258,"Reef Slope"
"17475",6,"102081",0.0572541724243164,"Shallow Lagoon"
"24904",9,"102081",0.0622567695922852,"Terrestrial Reef Flat"
"11729",4,"102082",0.214594074584961,"Back Reef Slope"
"13704",5,"102157",0.0582356254272461,"Reef Slope"
"13705",5,"102158",0.0641807776489258,"Reef Slope"
"13706",5,"102159",0.000580311279296875,"Reef Slope"
"15",1,"102379",0.0286414598999023,"Inner Reef Flat"
"7584",3,"102379",0.11234094128418,"Outer Reef Flat"
"17476",6,"102379",0.0041517490234375,"Shallow Lagoon"
"24905",9,"102379",0.0764520689086914,"Terrestrial Reef Flat"
"16",1,"102380",0.000650921813964844,"Inner Reef Flat"
"7585",3,"102380",0.175282141967773,"Outer Reef Flat"
"24906",9,"102380",0.130308751464844,"Terrestrial Reef Flat"
"7586",3,"102381",0.0892604351196289,"Outer Reef Flat"
"11730",4,"102381",0.0283096849975586,"Back Reef Slope"
"13707",5,"102381",0.0191739284057617,"Reef Slope"
"17477",6,"102381",0.101161497619629,"Shallow Lagoon"
"24907",9,"102381",0.0683362698974609,"Terrestrial Reef Flat"
"7587",3,"102382",0.000535465209960937,"Outer Reef Flat"
"11731",4,"102382",0.277750964477539,"Back Reef Slope"
"13708",5,"102382",1.7858154296875e-05,"Reef Slope"
"17478",6,"102382",0.00909179809570312,"Shallow Lagoon"
"11732",4,"102383",0.00326492272949219,"Back Reef Slope"
"3334",2,"102457",0.0306578002319336,"Sheltered Reef Slope"
"7588",3,"102457",0.00121048937988281,"Outer Reef Flat"
"13709",5,"102457",0.0776223085327148,"Reef Slope"
"17",1,"102458",0.0320341431884766,"Inner Reef Flat"
"3335",2,"102458",0.101366272277832,"Sheltered Reef Slope"
"7589",3,"102458",0.0643526962280273,"Outer Reef Flat"
"13710",5,"102458",0.104227155944824,"Reef Slope"
"17479",6,"102458",0.00426154779052734,"Shallow Lagoon"
"18",1,"102459",0.0659652116088867,"Inner Reef Flat"
"3336",2,"102459",0.00863858343505859,"Sheltered Reef Slope"
"7590",3,"102459",0.0763923266601563,"Outer Reef Flat"
"13711",5,"102459",0.110972467285156,"Reef Slope"
"17480",6,"102459",0.00154688317871094,"Shallow Lagoon"
"19",1,"102460",0.0762234165039062,"Inner Reef Flat"
"7591",3,"102460",0.056966338684082,"Outer Reef Flat"
"13712",5,"102460",0.00697015313720703,"Reef Slope"
"17481",6,"102460",0.0176726053466797,"Shallow Lagoon"
"7592",3,"102461",0.029271842590332,"Outer Reef Flat"
"13713",5,"102461",0.0221860646362305,"Reef Slope"
"17482",6,"102461",4.33931884765625e-05,"Shallow Lagoon"
"20",1,"102679",0.151303731262207,"Inner Reef Flat"
"7593",3,"102679",0.0848777290649414,"Outer Reef Flat"
"24908",9,"102679",0.0199503187255859,"Terrestrial Reef Flat"
"21",1,"102680",0.00108890557861328,"Inner Reef Flat"
"7594",3,"102680",0.102608114379883,"Outer Reef Flat"
"24909",9,"102680",0.202542197265625,"Terrestrial Reef Flat"
"3337",2,"102681",0.00289803747558594,"Sheltered Reef Slope"
"7595",3,"102681",0.0346581996459961,"Outer Reef Flat"
"13714",5,"102681",0.0477795167236328,"Reef Slope"
"17483",6,"102681",0.0574750804443359,"Shallow Lagoon"
"24910",9,"102681",0.163428384399414,"Terrestrial Reef Flat"
"3338",2,"102682",0.00968066259765625,"Sheltered Reef Slope"
"7596",3,"102682",0.00475379827880859,"Outer Reef Flat"
"11733",4,"102682",0.262276897583008,"Back Reef Slope"
"17484",6,"102682",0.0295278558349609,"Shallow Lagoon"
"11734",4,"102683",0.043131561340332,"Back Reef Slope"
"17485",6,"102683",0.000681427368164062,"Shallow Lagoon"
"3339",2,"102757",0.0798298700561523,"Sheltered Reef Slope"
"7597",3,"102757",0.00517578259277344,"Outer Reef Flat"
"22",1,"102758",0.0890167993774414,"Inner Reef Flat"
"3340",2,"102758",0.029948331237793,"Sheltered Reef Slope"
"7598",3,"102758",0.152738967834473,"Outer Reef Flat"
"17486",6,"102758",0.0345351156005859,"Shallow Lagoon"
"23",1,"102759",0.259172345581055,"Inner Reef Flat"
"17487",6,"102759",0.0470668687744141,"Shallow Lagoon"
"24",1,"102760",0.301624816467285,"Inner Reef Flat"
"7599",3,"102760",0.00156727978515625,"Outer Reef Flat"
"17488",6,"102760",0.00304711834716797,"Shallow Lagoon"
"25",1,"102761",0.176911027282715,"Inner Reef Flat"
"7600",3,"102761",0.0905803508911133,"Outer Reef Flat"
"13715",5,"102761",0.0385733676757812,"Reef Slope"
"17489",6,"102761",0.000164548950195312,"Shallow Lagoon"
"26",1,"102762",0.0206358162231445,"Inner Reef Flat"
"7601",3,"102762",0.0636715025634766,"Outer Reef Flat"
"13716",5,"102762",0.126706538574219,"Reef Slope"
"13717",5,"102763",0.0242338302001953,"Reef Slope"
"27",1,"102978",0.0194985634765625,"Inner Reef Flat"
"7602",3,"102978",0.0149116431274414,"Outer Reef Flat"
"24911",9,"102978",0.0282768155517578,"Terrestrial Reef Flat"
"28",1,"102979",0.0463449869384766,"Inner Reef Flat"
"7603",3,"102979",0.170106944091797,"Outer Reef Flat"
"24912",9,"102979",0.0884775598754883,"Terrestrial Reef Flat"
"29",1,"102980",7.41371459960938e-05,"Inner Reef Flat"
"7604",3,"102980",0.0481126273803711,"Outer Reef Flat"
"24913",9,"102980",0.258049839904785,"Terrestrial Reef Flat"
"30",1,"102981",0.00568509167480469,"Inner Reef Flat"
"3341",2,"102981",0.0249006318969727,"Sheltered Reef Slope"
"7605",3,"102981",0.0235528037719727,"Outer Reef Flat"
"13718",5,"102981",0.0446532027587891,"Reef Slope"
"17490",6,"102981",0.0670793599243164,"Shallow Lagoon"
"24914",9,"102981",0.140365519592285,"Terrestrial Reef Flat"
"31",1,"102982",0.00331019891357422,"Inner Reef Flat"
"3342",2,"102982",0.000107149291992187,"Sheltered Reef Slope"
"7606",3,"102982",0.00832574554443359,"Outer Reef Flat"
"11735",4,"102982",0.00506708996582031,"Back Reef Slope"
"13719",5,"102982",0.00631318511962891,"Reef Slope"
"17491",6,"102982",0.227503701965332,"Shallow Lagoon"
"11736",4,"102983",6.97406005859375e-05,"Back Reef Slope"
"17492",6,"102983",0.0006685751953125,"Shallow Lagoon"
"32",1,"103057",0.00322902740478516,"Inner Reef Flat"
"3343",2,"103057",0.0352739470825195,"Sheltered Reef Slope"
"7607",3,"103057",0.0178788616333008,"Outer Reef Flat"
"13720",5,"103057",0.00465822814941406,"Reef Slope"
"33",1,"103058",0.232050203796387,"Inner Reef Flat"
"7608",3,"103058",0.0479644258422852,"Outer Reef Flat"
"17493",6,"103058",0.0262219834594727,"Shallow Lagoon"
"34",1,"103059",0.13262097088623,"Inner Reef Flat"
"7609",3,"103059",0.167556211791992,"Outer Reef Flat"
"17494",6,"103059",0.00580739929199219,"Shallow Lagoon"
"24915",9,"103059",0.000252006103515625,"Terrestrial Reef Flat"
"35",1,"103060",0.207961695922852,"Inner Reef Flat"
"7610",3,"103060",0.0972058912353516,"Outer Reef Flat"
"17495",6,"103060",0.00104921759033203,"Shallow Lagoon"
"24916",9,"103060",1.98284912109375e-05,"Terrestrial Reef Flat"
"36",1,"103061",0.302147654418945,"Inner Reef Flat"
"7611",3,"103061",0.000505669616699219,"Outer Reef Flat"
"17496",6,"103061",0.00358330944824219,"Shallow Lagoon"
"37",1,"103062",0.251644320739746,"Inner Reef Flat"
"7612",3,"103062",0.0444001466674805,"Outer Reef Flat"
"13721",5,"103062",0.000589171081542969,"Reef Slope"
"17497",6,"103062",0.00809552453613281,"Shallow Lagoon"
"24917",9,"103062",0.00150745281982422,"Terrestrial Reef Flat"
"38",1,"103063",2.08540649414063e-05,"Inner Reef Flat"
"7613",3,"103063",0.0882619860229492,"Outer Reef Flat"
"13722",5,"103063",0.184172433288574,"Reef Slope"
"17498",6,"103063",0.00312387420654297,"Shallow Lagoon"
"13723",5,"103064",0.0829148743286133,"Reef Slope"
"7614",3,"103277",0.0134030711669922,"Outer Reef Flat"
"17499",6,"103277",0.0015406455078125,"Shallow Lagoon"
"39",1,"103278",0.0196997639160156,"Inner Reef Flat"
"7615",3,"103278",0.208685465515137,"Outer Reef Flat"
"24918",9,"103278",0.0203019284667969,"Terrestrial Reef Flat"
"40",1,"103279",0.0131957967529297,"Inner Reef Flat"
"7616",3,"103279",0.126047344299316,"Outer Reef Flat"
"24919",9,"103279",0.166990864013672,"Terrestrial Reef Flat"
"41",1,"103280",0.00444819683837891,"Inner Reef Flat"
"7617",3,"103280",0.016966520324707,"Outer Reef Flat"
"13724",5,"103280",0.029249813293457,"Reef Slope"
"17500",6,"103280",0.0235147965087891,"Shallow Lagoon"
"24920",9,"103280",0.232054677856445,"Terrestrial Reef Flat"
"3344",2,"103281",0.00585792718505859,"Sheltered Reef Slope"
"7618",3,"103281",0.033312380859375,"Outer Reef Flat"
"13725",5,"103281",0.0925233438720703,"Reef Slope"
"17501",6,"103281",0.110418009033203,"Shallow Lagoon"
"24921",9,"103281",0.0641223439941406,"Terrestrial Reef Flat"
"13726",5,"103282",0.0333667338867187,"Reef Slope"
"17502",6,"103282",0.0799308343505859,"Shallow Lagoon"
"3345",2,"103357",0.0248372833862305,"Sheltered Reef Slope"
"7619",3,"103357",0.00558247344970703,"Outer Reef Flat"
"13727",5,"103357",0.00625974719238281,"Reef Slope"
"42",1,"103358",0.142171203552246,"Inner Reef Flat"
"3346",2,"103358",0.000961702819824219,"Sheltered Reef Slope"
"7620",3,"103358",0.134000305358887,"Outer Reef Flat"
"13728",5,"103358",0.00108071020507812,"Reef Slope"
"43",1,"103359",0.0288962825927734,"Inner Reef Flat"
"7621",3,"103359",0.118222017211914,"Outer Reef Flat"
"17503",6,"103359",0.0219735926513672,"Shallow Lagoon"
"24922",9,"103359",0.00343499163818359,"Terrestrial Reef Flat"
"44",1,"103360",0.00831590594482422,"Inner Reef Flat"
"7622",3,"103360",0.106607888427734,"Outer Reef Flat"
"17504",6,"103360",0.0222050040893555,"Shallow Lagoon"
"45",1,"103361",0.0820228566894531,"Inner Reef Flat"
"7623",3,"103361",0.0955525482177734,"Outer Reef Flat"
"17505",6,"103361",0.0459407535400391,"Shallow Lagoon"
"46",1,"103362",0.222701198974609,"Inner Reef Flat"
"7624",3,"103362",0.0143124411010742,"Outer Reef Flat"
"17506",6,"103362",0.0692203650512695,"Shallow Lagoon"
"47",1,"103363",0.204298827697754,"Inner Reef Flat"
"7625",3,"103363",0.089641192199707,"Outer Reef Flat"
"13729",5,"103363",0.012293985168457,"Reef Slope"
"48",1,"103364",0.0153443825683594,"Inner Reef Flat"
"7626",3,"103364",0.0565231563110352,"Outer Reef Flat"
"13730",5,"103364",0.232528223693848,"Reef Slope"
"13731",5,"103365",0.168579476867676,"Reef Slope"
"13732",5,"103366",0.00800977612304687,"Reef Slope"
"49",1,"103577",0.0504256000976563,"Inner Reef Flat"
"7627",3,"103577",0.113824963928223,"Outer Reef Flat"
"17507",6,"103577",0.000139552734375,"Shallow Lagoon"
"24923",9,"103577",0.00430666174316406,"Terrestrial Reef Flat"
"50",1,"103578",0.0574879897460938,"Inner Reef Flat"
"7628",3,"103578",0.234929409606934,"Outer Reef Flat"
"24924",9,"103578",0.0138139727172852,"Terrestrial Reef Flat"
"51",1,"103579",0.0423118911132812,"Inner Reef Flat"
"3347",2,"103579",0.002163421875,"Sheltered Reef Slope"
"7629",3,"103579",0.151865645996094,"Outer Reef Flat"
"17508",6,"103579",0.090960028503418,"Shallow Lagoon"
"24925",9,"103579",0.0189304251098633,"Terrestrial Reef Flat"
"3348",2,"103580",0.00197696417236328,"Sheltered Reef Slope"
"7630",3,"103580",0.00262576599121094,"Outer Reef Flat"
"13733",5,"103580",0.00127873278808594,"Reef Slope"
"17509",6,"103580",0.290476802429199,"Shallow Lagoon"
"24926",9,"103580",0.00987322357177734,"Terrestrial Reef Flat"
"17510",6,"103581",0.274507249450684,"Shallow Lagoon"
"17511",6,"103582",0.00712580572509766,"Shallow Lagoon"
"13734",5,"103593",0.000454929077148438,"Reef Slope"
"20457",7,"103593",0.000753741821289063,"Plateau"
"13735",5,"103639",0.00394605236816406,"Reef Slope"
"3349",2,"103657",0.00181755230712891,"Sheltered Reef Slope"
"7631",3,"103657",0.00377328515625,"Outer Reef Flat"
"13736",5,"103657",0.0125200950927734,"Reef Slope"
"52",1,"103658",0.0238529420166016,"Inner Reef Flat"
"7632",3,"103658",0.0493380810546875,"Outer Reef Flat"
"13737",5,"103658",0.00423487896728516,"Reef Slope"
"17512",6,"103658",8.905029296875e-05,"Shallow Lagoon"
"53",1,"103661",0.00262029595947266,"Inner Reef Flat"
"7633",3,"103661",0.00598779138183594,"Outer Reef Flat"
"54",1,"103662",0.0635640463867188,"Inner Reef Flat"
"7634",3,"103662",0.102595450622559,"Outer Reef Flat"
"17513",6,"103662",0.0809770616455078,"Shallow Lagoon"
"55",1,"103663",0.250234687194824,"Inner Reef Flat"
"7635",3,"103663",0.0193619302368164,"Outer Reef Flat"
"17514",6,"103663",0.036634776550293,"Shallow Lagoon"
"56",1,"103664",0.22021078704834,"Inner Reef Flat"
"7636",3,"103664",0.0726206710205078,"Outer Reef Flat"
"13738",5,"103664",0.0133999375,"Reef Slope"
"57",1,"103665",0.0241536508789063,"Inner Reef Flat"
"3350",2,"103665",0.0262688510131836,"Sheltered Reef Slope"
"7637",3,"103665",0.114726113220215,"Outer Reef Flat"
"13739",5,"103665",0.141082782165527,"Reef Slope"
"7638",3,"103666",5.68623657226563e-05,"Outer Reef Flat"
"13740",5,"103666",0.248000420227051,"Reef Slope"
"13741",5,"103667",0.0472162496337891,"Reef Slope"
"58",1,"103876",0.00462600671386719,"Inner Reef Flat"
"7639",3,"103876",0.00708618743896484,"Outer Reef Flat"
"59",1,"103877",0.109413360900879,"Inner Reef Flat"
"7640",3,"103877",0.155890932678223,"Outer Reef Flat"
"24927",9,"103877",0.0203991483764648,"Terrestrial Reef Flat"
"60",1,"103878",0.104522233093262,"Inner Reef Flat"
"7641",3,"103878",0.142481149475098,"Outer Reef Flat"
"17515",6,"103878",0.0206066104125977,"Shallow Lagoon"
"24928",9,"103878",0.0386187935180664,"Terrestrial Reef Flat"
"61",1,"103879",0.0351324318237305,"Inner Reef Flat"
"3351",2,"103879",8.53571166992187e-05,"Sheltered Reef Slope"
"7642",3,"103879",0.102541906311035,"Outer Reef Flat"
"17516",6,"103879",0.168469090942383,"Shallow Lagoon"
"7643",3,"103880",0.00302036791992188,"Outer Reef Flat"
"11737",4,"103880",2.367041015625e-05,"Back Reef Slope"
"17517",6,"103880",0.303184748168945,"Shallow Lagoon"
"11738",4,"103881",0.0101673864135742,"Back Reef Slope"
"17518",6,"103881",0.13349433416748,"Shallow Lagoon"
"3352",2,"103892",0.000617793029785156,"Sheltered Reef Slope"
"13742",5,"103892",0.0125880227661133,"Reef Slope"
"20458",7,"103892",0.045346635925293,"Plateau"
"3353",2,"103893",0.0190774836425781,"Sheltered Reef Slope"
"13743",5,"103893",0.140670784912109,"Reef Slope"
"20459",7,"103893",0.0742731873779297,"Plateau"
"13744",5,"103894",0.00378512377929687,"Reef Slope"
"13745",5,"103939",0.00153998114013672,"Reef Slope"
"7644",3,"103957",0.0264064290161133,"Outer Reef Flat"
"13746",5,"103957",0.0105384431762695,"Reef Slope"
"7645",3,"103958",0.0136089377441406,"Outer Reef Flat"
"17519",6,"103958",0.00024702197265625,"Shallow Lagoon"
"7646",3,"103962",0.021942366027832,"Outer Reef Flat"
"17520",6,"103962",0.0296495905151367,"Shallow Lagoon"
"24929",9,"103962",9.85365600585937e-05,"Terrestrial Reef Flat"
"62",1,"103963",0.0263188196411133,"Inner Reef Flat"
"7647",3,"103963",0.107009782470703,"Outer Reef Flat"
"17521",6,"103963",0.159029588317871,"Shallow Lagoon"
"63",1,"103964",0.240142558166504,"Inner Reef Flat"
"7648",3,"103964",0.0287750272827148,"Outer Reef Flat"
"17522",6,"103964",0.0373112013549805,"Shallow Lagoon"
"64",1,"103965",0.286217901306152,"Inner Reef Flat"
"7649",3,"103965",0.0199682051391602,"Outer Reef Flat"
"13747",5,"103965",4.26799926757813e-05,"Reef Slope"
"65",1,"103966",0.0542270517578125,"Inner Reef Flat"
"7650",3,"103966",0.118931756469727,"Outer Reef Flat"
"13748",5,"103966",0.133069978027344,"Reef Slope"
"7651",3,"103967",0.003194294921875,"Outer Reef Flat"
"13749",5,"103967",0.245658011474609,"Reef Slope"
"13750",5,"103968",0.00138386755371094,"Reef Slope"
"66",1,"104176",0.0637961307983398,"Inner Reef Flat"
"7652",3,"104176",0.0852702315063477,"Outer Reef Flat"
"67",1,"104177",0.130148131408691,"Inner Reef Flat"
"7653",3,"104177",0.100748813354492,"Outer Reef Flat"
"24930",9,"104177",0.0753292291259766,"Terrestrial Reef Flat"
"68",1,"104178",0.0519553637084961,"Inner Reef Flat"
"7654",3,"104178",0.180050775390625,"Outer Reef Flat"
"17523",6,"104178",0.0211500288085937,"Shallow Lagoon"
"24931",9,"104178",0.0530700062255859,"Terrestrial Reef Flat"
"69",1,"104179",0.0746518741455078,"Inner Reef Flat"
"3354",2,"104179",0.00321251080322266,"Sheltered Reef Slope"
"7655",3,"104179",0.129323752990723,"Outer Reef Flat"
"11739",4,"104179",0.0126028881835937,"Back Reef Slope"
"13751",5,"104179",0.00553538287353516,"Reef Slope"
"17524",6,"104179",0.0174735474853516,"Shallow Lagoon"
"24932",9,"104179",0.063426216796875,"Terrestrial Reef Flat"
"70",1,"104180",0.0289724165649414,"Inner Reef Flat"
"7656",3,"104180",0.0221294688720703,"Outer Reef Flat"
"11740",4,"104180",0.0193021831054687,"Back Reef Slope"
"13752",5,"104180",0.00614101831054688,"Reef Slope"
"17525",6,"104180",0.214835980163574,"Shallow Lagoon"
"27549",10,"104180",0.000296536437988281,"Reef Crest"
"11741",4,"104181",0.0137217516479492,"Back Reef Slope"
"17526",6,"104181",0.00642519781494141,"Shallow Lagoon"
"20460",7,"104190",0.00208262475585938,"Plateau"
"3355",2,"104191",0.0397196721801758,"Sheltered Reef Slope"
"13753",5,"104191",0.0130031801757813,"Reef Slope"
"20461",7,"104191",0.0864727083740234,"Plateau"
"3356",2,"104192",0.00873962890625,"Sheltered Reef Slope"
"13754",5,"104192",0.149027929626465,"Reef Slope"
"20462",7,"104192",0.140720238464355,"Plateau"
"13755",5,"104193",0.124571108520508,"Reef Slope"
"20463",7,"104193",0.0408459667358398,"Plateau"
"13756",5,"104194",0.0114782407226562,"Reef Slope"
"7657",3,"104257",0.0169362237548828,"Outer Reef Flat"
"17527",6,"104257",1.1944091796875e-05,"Shallow Lagoon"
"71",1,"10426",0.00621690283203125,"Inner Reef Flat"
"7658",3,"10426",0.030000162902832,"Outer Reef Flat"
"24933",9,"10426",0.0312900567016602,"Terrestrial Reef Flat"
"72",1,"104263",0.024440762878418,"Inner Reef Flat"
"7659",3,"104263",0.0356110969848633,"Outer Reef Flat"
"17528",6,"104263",0.0343040676879883,"Shallow Lagoon"
"73",1,"104264",0.0610809641723633,"Inner Reef Flat"
"7660",3,"104264",0.0609329721069336,"Outer Reef Flat"
"17529",6,"104264",0.180719846191406,"Shallow Lagoon"
"74",1,"104265",0.26051483203125,"Inner Reef Flat"
"7661",3,"104265",0.00172595587158203,"Outer Reef Flat"
"17530",6,"104265",0.043985385925293,"Shallow Lagoon"
